model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
RetinaNet,1472,0.8,2066.81,0.72,2068.33,0.48,2,0.5534,0,2,10,18,230,57,end
RetinaNet,1473,0.77,2050.01,0.72,2051.5,0.49,2,0.5701,0,2,10,18,230,57,end
RetinaNet,1474,0.71,2090.32,0.77,2091.81,0.48,2,0.5614,0,1,10,18,230,57,end
RetinaNet,1475,0.98,2087.36,0.83,2089.17,0.48,4,0.4703,0,1,10,18,230,57,end
RetinaNet,1476,0.76,2207.42,0.82,2209.0,0.45,4,0.4396,0,3,10,18,230,58,end
RetinaNet,1477,0.75,2193.97,1.04,2195.76,0.46,7,0.4211,0,4,10,18,230,58,end
RetinaNet,1478,0.73,2086.37,0.83,2087.93,0.48,3,0.4739,0,3,10,18,230,58,end
RetinaNet,1479,0.79,2065.8,0.97,2067.56,0.48,6,0.4149,0,2,10,18,230,58,end
RetinaNet,1480,0.72,2119.71,0.77,2121.2,0.47,2,0.4784,0,2,10,18,230,58,end
RetinaNet,1481,0.7,2199.04,0.77,2200.51,0.45,2,0.4017,0,2,10,18,230,58,end
RetinaNet,1482,0.92,2074.91,0.74,2076.56,0.48,2,0.4082,0,2,10,18,230,58,end
RetinaNet,1483,0.85,2086.52,1.03,2088.41,0.48,2,0.4892,0,2,10,18,230,58,end
RetinaNet,1484,0.88,2052.66,0.79,2054.33,0.49,2,0.5301,0,2,10,18,230,58,end
RetinaNet,1485,0.76,2088.8,0.75,2090.32,0.48,2,0.4432,0,2,10,18,230,58,end
RetinaNet,1486,0.75,2106.65,0.8,2108.21,0.47,2,0.4469,0,2,10,18,230,58,end
RetinaNet,1487,0.72,2083.75,0.89,2085.36,0.48,4,0.4417,0,2,10,18,230,58,end
RetinaNet,1488,0.76,2080.2,0.87,2081.83,0.48,3,0.4277,0,3,10,18,231,58,end
RetinaNet,1489,0.73,2054.91,0.89,2056.54,0.49,5,0.4544,0,3,10,18,231,58,end
RetinaNet,1490,0.71,2055.93,1.1,2057.74,0.49,7,0.4303,0,5,10,18,232,58,end
RetinaNet,1491,0.71,2131.01,1.13,2132.86,0.47,8,0.3986,0,4,10,18,232,58,end
RetinaNet,1492,0.73,2142.51,1.02,2144.27,0.47,4,0.4483,0,3,10,18,232,58,end
