model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
Faster R-CNN,1433,0.88,2150.14,1.05,2152.06,0.46,6,0.5977,0,5,10,21,240,69,end
Faster R-CNN,1434,0.81,2174.78,1.05,2176.64,0.46,6,0.5808,0,6,10,21,240,69,end
Faster R-CNN,1435,0.83,2055.27,0.99,2057.08,0.49,6,0.5921,0,6,10,21,240,69,end
Faster R-CNN,1436,0.82,2029.41,0.95,2031.18,0.49,5,0.5881,0,4,10,21,240,69,end
Faster R-CNN,1437,0.85,2047.59,0.97,2049.41,0.49,5,0.6016,0,4,10,21,240,69,end
Faster R-CNN,1438,0.81,2014.86,0.99,2016.66,0.5,5,0.5784,0,5,10,21,240,69,end
Faster R-CNN,1439,0.8,2010.83,1.01,2012.65,0.5,5,0.5855,0,5,10,21,240,69,end
Faster R-CNN,1440,0.88,1996.13,1.07,1998.07,0.5,7,0.5148,0,5,10,21,240,69,end
Faster R-CNN,1441,0.79,2005.97,1.1,2007.86,0.5,6,0.5362,0,6,10,21,240,69,end
Faster R-CNN,1442,0.91,2106.84,1.02,2108.77,0.47,6,0.5209,0,6,10,21,240,69,end
Faster R-CNN,1443,0.88,2091.49,1.11,2093.49,0.48,7,0.5046,0,6,10,21,240,69,end
Faster R-CNN,1444,0.9,2110.06,1.06,2112.02,0.47,7,0.5221,0,6,10,21,240,70,end
Faster R-CNN,1445,1.03,2099.65,7.11,2107.8,0.47,6,0.5453,0,6,10,21,240,70,end
Faster R-CNN,1446,0.96,2109.55,1.05,2111.56,0.47,7,0.5187,0,6,10,21,240,70,end
Faster R-CNN,1447,0.86,2081.27,1.02,2083.15,0.48,5,0.6031,0,5,10,21,240,70,end
Faster R-CNN,1448,0.93,2156.41,0.97,2158.31,0.46,4,0.643,0,4,10,21,240,70,end
Faster R-CNN,1449,0.92,2135.31,0.97,2137.2,0.47,5,0.5844,0,4,10,21,240,70,end
Faster R-CNN,1450,0.86,2100.57,1.04,2102.47,0.48,4,0.6764,0,4,10,21,240,70,end
Faster R-CNN,1451,0.88,2095.33,0.89,2097.11,0.48,4,0.6625,0,4,10,21,240,70,end
Faster R-CNN,1452,0.87,2081.82,0.94,2083.63,0.48,5,0.5873,0,4,10,21,240,70,end
Faster R-CNN,1453,0.98,2078.58,0.91,2080.46,0.48,5,0.583,0,5,10,21,240,70,end
Faster R-CNN,1454,1.29,2075.72,0.88,2077.89,0.48,5,0.5829,0,5,10,21,240,70,end
Faster R-CNN,1455,1.08,2099.87,0.88,2101.82,0.48,4,0.652,0,4,10,21,240,70,end
