model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
YOLOv8n,61,1.95,52.33,0.75,55.04,18.17,2,0.525,0,1,0,0,6,0,start
YOLOv8n,62,1.82,51.27,0.75,53.84,18.57,2,0.4867,0,2,0,0,6,0,start
YOLOv8n,63,1.63,50.4,0.82,52.85,18.92,4,0.4898,0,2,0,0,6,0,start
YOLOv8n,64,1.09,50.73,0.87,52.68,18.98,3,0.4547,0,3,0,0,7,0,start
YOLOv8n,65,1.5,51.48,0.88,53.87,18.56,3,0.513,0,2,0,0,7,0,start
YOLOv8n,66,0.97,48.75,0.95,50.67,19.74,4,0.4108,0,3,1,0,7,1,start
YOLOv8n,67,1.45,48.89,0.86,51.2,19.53,3,0.4059,0,3,1,0,7,1,start
YOLOv8n,68,0.99,51.7,0.91,53.61,18.65,2,0.5044,0,2,1,0,7,1,start
YOLOv8n,69,1.74,55.03,0.92,57.68,17.34,2,0.4747,0,2,1,0,7,1,start
YOLOv8n,70,1.34,59.75,0.93,62.02,16.12,2,0.5329,0,2,1,0,7,1,start
YOLOv8n,71,1.65,57.57,0.82,60.04,16.65,3,0.4634,0,2,1,0,7,1,start
YOLOv8n,72,1.09,47.17,0.71,48.98,20.42,1,0.5249,0,1,1,0,7,1,start
YOLOv8n,73,1.09,43.59,0.8,45.48,21.99,3,0.4183,0,1,1,0,7,1,start
YOLOv8n,74,1.22,43.59,0.97,45.77,21.85,2,0.5134,0,2,1,0,7,1,start
YOLOv8n,75,1.03,43.92,0.79,45.74,21.86,2,0.4425,0,2,1,0,7,1,start
YOLOv8n,76,1.25,40.73,0.68,42.66,23.44,1,0.4802,0,1,1,0,7,1,start
YOLOv8n,77,1.26,44.06,0.7,46.02,21.73,1,0.4685,0,1,1,0,7,1,start
YOLOv8n,78,1.29,44.05,0.77,46.11,21.69,1,0.389,0,1,1,0,7,1,start
YOLOv8n,79,1.07,41.2,0.71,42.98,23.27,1,0.3639,0,1,1,0,7,1,start
YOLOv8n,80,1.53,41.99,0.66,44.17,22.64,1,0.373,0,1,1,0,7,1,start
YOLOv8n,81,0.99,46.19,0.67,47.85,20.9,1,0.3783,0,0,1,0,7,1,start
YOLOv8n,82,1.14,44.4,0.75,46.29,21.6,2,0.4198,0,1,1,0,7,1,start
YOLOv8n,83,1.0,40.49,0.68,42.17,23.72,1,0.4601,0,1,1,0,7,1,start
YOLOv8n,84,1.27,41.13,0.78,43.19,23.16,2,0.3915,0,1,1,0,7,1,start
YOLOv8n,85,1.21,39.81,0.69,41.7,23.98,2,0.3733,0,1,1,0,7,1,start
YOLOv8n,86,1.15,49.87,0.71,51.73,19.33,2,0.3976,0,2,1,0,7,1,start
YOLOv8n,87,1.48,42.0,0.67,44.15,22.65,2,0.3757,0,1,1,0,7,1,start
YOLOv8n,88,1.44,45.4,0.7,47.54,21.03,3,0.4081,0,2,1,0,7,1,start
YOLOv8n,89,1.35,48.22,0.82,50.39,19.85,4,0.4165,0,3,1,0,7,1,start
YOLOv8n,90,1.28,47.1,0.72,49.09,20.37,2,0.3868,0,2,1,0,7,1,start
YOLOv8n,91,1.09,46.6,1.01,48.71,20.53,1,0.4387,0,1,1,0,7,1,start
YOLOv8n,92,0.96,45.77,0.64,47.37,21.11,1,0.4305,0,1,1,0,7,1,start
YOLOv8n,93,1.29,49.72,0.6,51.61,19.38,1,0.453,0,1,1,0,7,1,start
YOLOv8n,94,1.05,46.55,0.67,48.27,20.72,2,0.4173,0,1,1,0,7,1,start
YOLOv8n,95,1.63,47.93,0.66,50.22,19.91,2,0.496,0,2,1,0,7,1,start
YOLOv8n,96,1.0,44.75,0.73,46.48,21.51,2,0.4338,0,2,1,0,7,1,start
YOLOv8n,97,1.09,43.7,0.68,45.47,21.99,2,0.4535,0,2,1,0,7,1,start
YOLOv8n,98,1.5,54.22,0.72,56.43,17.72,1,0.5254,0,1,1,0,7,1,start
YOLOv8n,99,1.13,50.48,0.66,52.27,19.13,2,0.4781,0,1,1,0,7,1,start
YOLOv8n,100,1.52,51.52,0.81,53.84,18.57,3,0.4942,0,2,1,0,7,1,start
YOLOv8n,101,1.3,49.54,0.74,51.58,19.39,3,0.5418,0,2,1,0,7,1,start
YOLOv8n,102,1.55,51.14,0.75,53.44,18.71,3,0.5644,0,3,1,0,8,1,start
YOLOv8n,103,0.93,51.4,0.73,53.06,18.85,3,0.5531,0,3,1,0,8,1,start
YOLOv8n,104,1.61,47.9,0.74,50.26,19.9,3,0.5742,0,3,1,0,8,1,start
YOLOv8n,105,1.33,48.03,0.84,50.2,19.92,3,0.6435,0,3,1,0,8,1,start
YOLOv8n,106,1.38,46.96,0.82,49.16,20.34,3,0.6494,0,3,1,0,8,1,start
YOLOv8n,107,0.99,50.22,0.71,51.93,19.26,3,0.5813,0,3,1,0,8,1,start
YOLOv8n,108,1.45,49.93,0.89,52.27,19.13,3,0.5298,0,3,1,0,8,1,start
YOLOv8n,109,1.36,53.09,0.86,55.31,18.08,3,0.5206,0,3,1,0,8,1,start
YOLOv8n,110,1.93,54.43,0.81,57.17,17.49,2,0.4846,0,2,1,0,8,1,start
YOLOv8n,111,1.5,52.28,0.99,54.76,18.26,2,0.4944,0,1,1,0,8,1,start
YOLOv8n,112,1.0,44.71,1.02,46.73,21.4,1,0.5616,0,1,1,0,8,1,start
YOLOv8n,113,1.02,45.35,0.67,47.04,21.26,2,0.5176,0,1,1,0,8,1,start
YOLOv8n,114,0.95,44.34,1.15,46.44,21.53,2,0.5152,0,2,1,0,8,1,start
YOLOv8n,115,1.1,50.77,0.71,52.57,19.02,2,0.5484,0,2,1,0,8,1,start
YOLOv8n,116,1.01,45.43,0.81,47.25,21.17,2,0.5938,0,2,1,0,8,1,start
YOLOv8n,117,1.04,46.88,0.67,48.59,20.58,2,0.5674,0,2,1,0,8,1,start
YOLOv8n,118,1.12,50.4,0.86,52.38,19.09,2,0.5953,0,2,1,0,8,1,start
YOLOv8n,119,0.9,49.52,0.79,51.21,19.53,2,0.5563,0,2,1,0,8,1,start
YOLOv8n,120,0.97,44.9,1.12,46.99,21.28,2,0.6041,0,2,1,0,8,1,start
YOLOv8n,121,1.01,46.87,0.61,48.48,20.63,2,0.5188,0,2,1,0,8,1,start
YOLOv8n,122,1.57,50.06,0.72,52.34,19.1,2,0.5267,0,2,1,0,8,1,start
YOLOv8n,123,1.11,47.1,0.68,48.89,20.46,2,0.542,0,2,1,0,8,1,start
YOLOv8n,124,2.16,49.32,0.63,52.11,19.19,2,0.5025,0,2,1,0,8,1,start
YOLOv8n,125,1.18,49.11,0.62,50.91,19.64,2,0.466,0,2,1,0,8,1,start
YOLOv8n,126,1.51,51.76,0.67,53.95,18.54,3,0.458,0,2,1,0,8,1,start
YOLOv8n,127,0.95,51.16,0.66,52.77,18.95,2,0.4575,0,2,1,0,8,1,start
YOLOv8n,128,1.61,49.19,0.62,51.42,19.45,2,0.5093,0,2,1,0,8,1,start
YOLOv8n,129,1.05,52.69,0.74,54.49,18.35,2,0.6154,0,2,1,0,8,1,start
YOLOv8n,130,1.65,47.47,0.67,49.79,20.08,3,0.5101,0,2,1,0,8,1,start
YOLOv8n,131,1.01,49.63,0.62,51.26,19.51,2,0.5505,0,2,1,0,8,1,start
YOLOv8n,132,1.65,49.1,0.68,51.44,19.44,3,0.4797,0,2,1,0,8,1,start
YOLOv8n,133,1.13,48.55,0.67,50.35,19.86,3,0.4977,0,3,1,0,8,2,start
YOLOv8n,134,1.65,48.5,0.58,50.73,19.71,2,0.5308,0,2,1,0,8,2,start
YOLOv8n,135,1.0,47.73,0.58,49.32,20.28,2,0.5013,0,2,1,0,8,2,start
YOLOv8n,136,1.61,55.05,0.97,57.63,17.35,2,0.488,0,2,1,0,8,2,start
YOLOv8n,137,1.17,50.79,0.67,52.64,19.0,2,0.5244,0,2,1,0,8,2,start
YOLOv8n,138,1.64,51.61,0.64,53.89,18.56,3,0.4725,0,2,1,0,8,2,start
YOLOv8n,139,1.19,50.64,0.64,52.46,19.06,3,0.5025,0,3,1,0,8,2,start
YOLOv8n,140,1.4,50.03,0.84,52.26,19.14,4,0.5079,0,3,1,0,8,2,start
YOLOv8n,141,1.01,50.4,0.85,52.26,19.14,5,0.4567,0,3,1,0,8,2,start
YOLOv8n,142,1.45,47.49,0.79,49.73,20.11,4,0.4584,0,4,1,0,9,2,start
YOLOv8n,143,1.19,49.84,0.87,51.9,19.27,3,0.4895,0,3,1,0,9,2,start
YOLOv8n,144,1.79,48.48,0.88,51.15,19.55,4,0.4527,0,3,1,0,9,2,start
YOLOv8n,145,0.98,49.99,0.78,51.75,19.32,2,0.573,0,2,1,0,9,2,start
YOLOv8n,146,1.53,48.64,0.77,50.94,19.63,2,0.4871,0,2,1,0,9,2,start
YOLOv8n,147,1.53,55.3,0.83,57.66,17.34,4,0.4235,0,1,1,0,9,2,start
YOLOv8n,148,1.42,50.8,0.89,53.11,18.83,3,0.4727,0,1,1,0,9,2,start
YOLOv8n,149,1.12,50.18,0.82,52.11,19.19,3,0.474,0,3,1,0,10,2,start
YOLOv8n,150,1.61,50.35,0.88,52.84,18.92,3,0.4797,0,3,1,0,10,2,start
YOLOv8n,151,0.95,48.83,0.8,50.58,19.77,3,0.5037,0,3,1,0,10,2,start
YOLOv8n,152,1.68,50.45,0.75,52.87,18.91,3,0.5332,0,3,1,0,10,2,start
YOLOv8n,153,0.95,51.45,0.84,53.24,18.78,3,0.508,0,2,1,0,10,2,start
YOLOv8n,154,1.61,51.54,0.79,53.95,18.54,3,0.5064,0,2,1,0,10,2,start
YOLOv8n,155,1.28,49.35,0.74,51.37,19.47,3,0.5345,0,3,1,0,10,2,start
YOLOv8n,156,2.12,51.83,0.83,54.78,18.26,2,0.5423,0,2,1,0,10,2,start
YOLOv8n,157,1.02,54.55,1.19,56.76,17.62,4,0.5049,0,2,1,0,10,2,start
YOLOv8n,158,1.87,50.24,0.83,52.94,18.89,4,0.5326,0,4,1,0,10,2,start
YOLOv8n,159,1.02,50.52,0.85,52.39,19.09,4,0.5469,0,4,1,0,10,2,start
YOLOv8n,160,1.5,52.75,1.0,55.25,18.1,5,0.529,0,4,2,0,10,2,start
YOLOv8n,161,1.04,57.49,0.96,59.49,16.81,5,0.526,0,5,2,0,11,2,start
YOLOv8n,162,1.69,51.37,0.79,53.85,18.57,3,0.5837,0,3,2,0,11,2,start
YOLOv8n,163,1.33,49.97,0.8,52.1,19.19,3,0.5327,0,2,2,0,11,2,start
YOLOv8n,164,1.69,52.0,0.88,54.57,18.33,3,0.5841,0,3,2,0,11,2,start
YOLOv8n,165,1.42,53.06,0.8,55.28,18.09,4,0.549,0,2,2,0,11,2,start
YOLOv8n,166,1.37,50.26,0.89,52.51,19.04,4,0.5777,0,3,2,0,11,2,start
YOLOv8n,167,1.19,52.32,0.89,54.4,18.38,5,0.5551,0,4,2,0,11,2,start
YOLOv8n,168,1.6,50.61,0.99,53.2,18.8,5,0.5403,0,5,2,0,11,2,start
YOLOv8n,169,0.99,54.07,0.92,55.98,17.86,4,0.5476,0,4,2,0,11,2,start
YOLOv8n,170,2.0,51.4,0.88,54.28,18.42,4,0.6212,0,3,2,0,11,2,start
YOLOv8n,171,1.21,49.92,1.21,52.34,19.1,6,0.5299,0,4,2,0,11,2,start
YOLOv8n,172,1.56,49.84,1.13,52.53,19.04,6,0.5018,0,6,2,0,11,3,start
YOLOv8n,173,1.13,50.59,1.04,52.76,18.95,6,0.568,0,6,2,0,11,3,start
YOLOv8n,174,1.46,48.44,1.06,50.95,19.63,6,0.4978,0,5,2,0,11,3,start
YOLOv8n,175,1.2,50.34,1.14,52.68,18.98,5,0.5423,0,4,2,0,11,3,start
YOLOv8n,176,1.4,50.27,0.99,52.66,18.99,5,0.5724,0,4,2,0,12,3,start
YOLOv8n,177,1.26,63.8,1.23,66.29,15.08,6,0.5121,0,5,2,0,12,3,start
YOLOv8n,178,2.05,51.5,1.09,54.64,18.3,5,0.5283,0,5,2,0,12,3,start
YOLOv8n,179,1.04,50.6,0.94,52.58,19.02,5,0.5662,0,5,2,0,12,3,start
YOLOv8n,180,1.64,52.72,1.06,55.41,18.05,5,0.5552,0,5,2,0,12,3,start
YOLOv8n,181,0.98,55.19,1.0,57.17,17.49,6,0.5351,0,5,2,0,12,3,start
YOLOv8n,182,1.59,52.46,1.1,55.14,18.14,7,0.5184,0,6,2,0,12,3,start
YOLOv8n,183,1.14,51.16,0.96,53.26,18.78,6,0.5732,0,6,2,0,12,3,start
YOLOv8n,184,1.55,49.72,1.28,52.56,19.03,5,0.5731,0,5,2,0,12,3,start
YOLOv8n,185,1.0,50.68,0.91,52.59,19.02,5,0.5803,0,5,2,0,12,3,start
YOLOv8n,186,1.62,49.89,1.09,52.6,19.01,5,0.5625,0,5,2,0,12,3,start
YOLOv8n,187,1.13,52.2,1.02,54.35,18.4,6,0.537,0,5,2,0,12,3,start
YOLOv8n,188,1.51,52.89,1.12,55.51,18.01,6,0.5306,0,6,2,0,12,3,start
YOLOv8n,189,1.37,51.5,0.95,53.83,18.58,5,0.6042,0,5,2,0,12,3,start
YOLOv8n,190,1.22,50.28,0.88,52.38,19.09,4,0.6583,0,4,2,0,12,3,start
YOLOv8n,191,1.0,47.49,0.99,49.47,20.21,5,0.5864,0,4,2,0,12,3,start
YOLOv8n,192,1.36,41.84,0.95,44.15,22.65,5,0.5547,0,4,2,0,12,3,start
YOLOv8n,193,1.06,40.42,1.03,42.51,23.52,6,0.5661,0,5,2,0,12,3,start
YOLOv8n,194,1.29,39.66,0.99,41.95,23.84,5,0.6693,0,5,2,0,12,3,start
YOLOv8n,195,1.21,53.24,1.06,55.51,18.02,5,0.6772,0,5,2,0,12,3,start
YOLOv8n,196,1.71,48.25,0.89,50.86,19.66,5,0.6539,0,5,2,0,12,3,start
YOLOv8n,197,0.86,48.76,0.96,50.57,19.77,5,0.5991,0,5,2,0,12,3,start
YOLOv8n,198,1.65,49.89,0.92,52.46,19.06,5,0.6405,0,5,2,0,12,3,start
YOLOv8n,199,1.03,48.35,0.98,50.35,19.86,5,0.6174,0,5,2,0,12,3,start
YOLOv8n,200,1.37,49.77,0.9,52.03,19.22,4,0.633,0,4,2,0,12,3,start
YOLOv8n,201,1.24,53.86,0.91,56.0,17.86,4,0.6491,0,4,2,0,12,3,start
YOLOv8n,202,1.58,51.82,1.16,54.56,18.33,4,0.6142,0,4,2,0,12,3,start
YOLOv8n,203,1.12,50.96,0.93,53.01,18.86,5,0.5552,0,4,2,0,12,3,start
YOLOv8n,204,1.62,49.99,0.89,52.51,19.04,5,0.5757,0,5,2,0,12,3,start
YOLOv8n,205,1.24,51.85,0.95,54.04,18.5,5,0.5828,0,5,2,0,12,3,start
YOLOv8n,206,1.63,49.11,0.93,51.67,19.35,5,0.5988,0,5,2,0,12,3,start
YOLOv8n,207,1.14,48.78,0.91,50.83,19.67,5,0.625,0,5,2,0,12,3,start
YOLOv8n,208,1.6,50.87,0.95,53.42,18.72,5,0.6563,0,5,2,0,12,3,start
YOLOv8n,209,1.06,51.03,1.5,53.58,18.66,5,0.6709,0,5,2,0,12,3,start
YOLOv8n,210,1.56,50.97,0.86,53.39,18.73,5,0.6862,0,5,2,0,12,3,start
YOLOv8n,211,1.15,49.45,1.09,51.68,19.35,5,0.6574,0,5,2,0,12,3,start
YOLOv8n,212,1.69,50.65,0.97,53.3,18.76,5,0.6875,0,5,2,0,12,3,start
YOLOv8n,213,1.24,50.39,1.06,52.7,18.97,5,0.6946,0,5,2,0,12,3,start
YOLOv8n,214,1.66,48.73,0.89,51.28,19.5,5,0.6662,0,5,2,0,12,3,start
YOLOv8n,215,0.93,50.87,0.85,52.65,18.99,5,0.6483,0,5,2,0,12,3,start
YOLOv8n,216,1.41,48.56,0.83,50.8,19.68,5,0.6377,0,5,2,0,12,3,start
YOLOv8n,217,0.94,49.25,1.0,51.19,19.54,5,0.6404,0,5,2,0,12,3,start
YOLOv8n,218,1.71,50.92,0.89,53.52,18.68,5,0.6173,0,5,2,0,12,3,start
YOLOv8n,219,1.06,51.22,0.88,53.16,18.81,5,0.6423,0,5,2,0,12,3,start
YOLOv8n,220,1.6,49.04,0.95,51.59,19.38,5,0.6664,0,5,2,0,12,3,start
YOLOv8n,221,1.11,48.69,1.12,50.92,19.64,5,0.6333,0,5,2,0,12,3,start
YOLOv8n,222,1.89,55.97,0.89,58.75,17.02,5,0.612,0,5,2,0,12,3,start
YOLOv8n,223,1.23,51.65,1.13,54.01,18.51,6,0.5649,0,5,2,0,12,3,start
YOLOv8n,224,1.35,49.56,1.1,52.01,19.23,6,0.6265,0,5,2,0,12,3,start
YOLOv8n,225,1.17,48.69,0.92,50.79,19.69,6,0.6002,0,6,2,0,13,3,start
YOLOv8n,226,1.49,46.77,0.97,49.23,20.31,6,0.5679,0,6,2,0,13,3,start
YOLOv8n,227,1.21,50.02,1.01,52.23,19.15,6,0.6021,0,6,2,0,13,3,start
YOLOv8n,228,1.66,49.72,0.94,52.32,19.11,6,0.5745,0,6,2,0,13,3,start
YOLOv8n,229,1.02,51.95,0.93,53.9,18.55,5,0.6161,0,5,2,0,13,3,start
YOLOv8n,230,1.52,52.85,0.87,55.24,18.1,5,0.6131,0,5,2,0,13,3,start
YOLOv8n,231,0.95,49.93,0.92,51.8,19.31,5,0.5451,0,5,2,0,13,3,start
YOLOv8n,232,1.65,50.51,0.87,53.04,18.86,5,0.5217,0,5,2,1,13,3,start
YOLOv8n,233,0.95,51.3,0.85,53.1,18.83,5,0.5054,0,5,2,1,13,3,start
YOLOv8n,234,1.62,49.43,0.83,51.88,19.27,5,0.475,0,5,2,1,13,3,start
YOLOv8n,235,1.14,49.77,0.96,51.88,19.28,5,0.5715,0,5,2,1,13,3,start
YOLOv8n,236,1.44,50.15,0.93,52.52,19.04,6,0.5625,0,5,2,1,13,3,start
YOLOv8n,237,1.16,49.58,0.96,51.7,19.34,6,0.5329,0,6,2,1,13,3,start
YOLOv8n,238,1.63,48.27,1.11,51.01,19.61,8,0.5375,0,6,2,1,13,3,start
YOLOv8n,239,1.07,42.35,1.17,44.59,22.43,6,0.5914,0,5,2,1,13,3,start
YOLOv8n,240,1.34,40.68,1.0,43.02,23.24,6,0.5695,0,5,2,1,14,3,start
YOLOv8n,241,1.3,39.41,0.98,41.69,23.99,6,0.5616,0,5,2,1,14,3,start
YOLOv8n,242,1.68,50.35,40.97,92.99,10.75,7,0.5374,0,6,2,1,14,3,start
YOLOv8n,243,1.0,49.96,0.97,51.93,19.25,7,0.5263,0,6,2,1,14,3,start
YOLOv8n,244,1.41,49.69,1.01,52.11,19.19,6,0.555,0,6,2,1,15,3,start
YOLOv8n,245,1.1,51.35,1.0,53.45,18.71,6,0.5309,0,6,2,1,15,3,start
YOLOv8n,246,1.42,48.47,1.15,51.04,19.59,5,0.622,0,5,2,1,15,3,start
YOLOv8n,247,1.04,54.84,1.15,57.03,17.53,5,0.5835,0,5,2,1,15,3,start
YOLOv8n,248,1.96,85.35,1.17,88.48,11.3,5,0.5388,0,5,2,1,15,3,start
YOLOv8n,249,1.46,56.29,1.01,58.76,17.02,6,0.5049,0,5,2,1,15,3,start
YOLOv8n,250,1.65,48.64,1.03,51.31,19.49,5,0.5837,0,5,2,1,15,3,start
YOLOv8n,251,0.98,48.79,1.06,50.83,19.67,6,0.5384,0,5,2,1,15,3,start
YOLOv8n,252,1.64,50.08,1.12,52.84,18.93,8,0.4796,0,6,2,1,15,3,start
YOLOv8n,253,1.2,48.95,1.49,51.64,19.37,8,0.525,0,7,3,1,15,3,start
YOLOv8n,254,1.57,50.0,41.75,93.32,10.72,8,0.5339,0,7,4,1,15,3,start
YOLOv8n,255,0.92,50.57,1.13,52.62,19.0,8,0.5373,0,8,4,2,16,3,start
YOLOv8n,256,2.97,134.01,1.29,138.27,7.23,7,0.5279,0,7,4,2,16,3,start
YOLOv8n,257,1.08,68.05,1.15,70.28,14.23,6,0.5917,0,6,4,2,16,3,start
YOLOv8n,258,1.28,53.48,1.47,56.22,17.79,7,0.5816,0,6,4,2,16,3,start
YOLOv8n,259,1.08,51.91,1.27,54.26,18.43,7,0.4892,0,7,4,2,16,3,start
YOLOv8n,260,1.7,52.91,1.2,55.8,17.92,7,0.5184,0,6,4,2,16,3,start
YOLOv8n,261,1.1,56.07,1.31,58.48,17.1,7,0.5321,0,6,4,2,16,3,start
YOLOv8n,262,1.44,50.81,1.07,53.32,18.75,7,0.546,0,7,4,2,16,3,start
YOLOv8n,263,1.07,48.4,1.13,50.6,19.76,6,0.5839,0,6,4,2,16,3,start
YOLOv8n,264,4.42,41.76,2.1,48.27,20.72,6,0.5777,0,6,4,2,16,3,start
YOLOv8n,265,1.14,42.57,1.71,45.41,22.02,6,0.552,0,5,4,2,16,3,start
YOLOv8n,266,1.1,42.14,1.19,44.43,22.51,6,0.5591,0,6,4,2,16,3,start
YOLOv8n,267,1.1,40.54,1.13,42.77,23.38,6,0.5385,0,6,4,2,16,3,start
YOLOv8n,268,1.34,42.43,1.5,45.27,22.09,7,0.5065,0,6,4,2,16,3,start
