model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
KNN,66,2.95,0.0,0.14,3.09,323.42,0,0.0,1,0,0,0,0,0,start
KNN,67,0.69,0.0,0.14,0.83,1199.53,0,0.0,1,0,0,0,0,0,start
KNN,68,0.63,78.03,0.09,78.75,12.7,0,0.0,1,0,0,0,0,0,start
KNN,69,0.86,0.0,0.16,1.02,982.01,0,0.0,1,0,0,0,0,0,start
KNN,70,0.66,0.0,0.14,0.8,1246.47,0,0.0,1,0,0,0,0,0,start
KNN,71,0.7,0.0,0.15,0.85,1183.08,0,0.0,1,0,0,0,0,0,start
KNN,72,1.44,81.57,0.09,83.09,12.03,0,0.0,1,0,0,0,0,0,start
KNN,73,0.8,0.0,0.14,0.94,1063.71,0,0.0,1,0,0,0,0,0,start
KNN,74,0.7,0.0,0.12,0.83,1210.29,0,0.0,1,0,0,0,0,0,start
KNN,75,0.82,0.0,0.19,1.01,986.71,0,0.0,1,0,0,0,0,0,start
KNN,76,0.85,76.15,0.09,77.09,12.97,0,0.0,1,0,0,0,0,0,start
KNN,77,0.97,0.0,0.14,1.11,901.55,0,0.0,1,0,0,0,0,0,start
KNN,78,0.63,0.0,0.12,0.75,1327.75,0,0.0,1,0,0,0,0,0,start
KNN,79,0.57,0.0,0.15,0.73,1374.08,0,0.0,1,0,0,0,0,0,start
KNN,80,0.97,77.51,0.09,78.56,12.73,0,0.0,1,0,0,0,0,0,start
KNN,81,0.98,0.0,0.14,1.11,896.92,0,0.0,1,0,0,0,0,0,start
KNN,82,0.66,0.0,0.12,0.79,1271.55,0,0.0,1,0,0,0,0,0,start
KNN,83,0.69,0.0,0.13,0.82,1218.46,0,0.0,1,0,0,0,0,0,start
KNN,84,6.93,76.96,0.11,84.0,11.9,0,0.0,1,0,0,0,0,0,start
KNN,85,0.88,0.0,0.14,1.02,977.9,0,0.0,1,0,0,0,0,0,start
KNN,86,0.91,0.0,0.18,1.09,915.74,0,0.0,1,0,0,0,0,0,start
KNN,87,0.78,0.0,0.2,0.98,1017.59,0,0.0,1,0,0,0,0,0,start
KNN,88,0.8,78.71,0.1,79.61,12.56,0,0.0,1,0,0,0,0,0,start
KNN,89,0.9,0.0,0.14,1.04,965.21,0,0.0,1,0,0,0,0,0,start
KNN,90,0.77,0.0,0.13,0.91,1104.15,0,0.0,1,0,0,0,0,0,start
KNN,91,0.59,0.0,0.14,0.73,1371.02,0,0.0,1,0,0,0,0,0,start
KNN,92,0.82,77.46,0.09,78.37,12.76,0,0.0,1,0,0,0,0,0,start
KNN,93,0.86,0.0,0.13,0.99,1006.08,0,0.0,1,0,0,0,0,0,start
KNN,94,0.68,0.0,0.12,0.8,1257.58,0,0.0,1,0,0,0,0,0,start
KNN,95,0.67,0.0,0.14,0.81,1227.1,0,0.0,1,0,0,0,0,0,start
KNN,96,4.71,79.25,0.09,84.05,11.9,0,0.0,1,0,0,0,0,0,start
KNN,97,0.82,0.0,0.14,0.96,1041.39,0,0.0,1,0,0,0,0,0,start
KNN,98,0.59,0.0,0.12,0.71,1407.62,0,0.0,1,0,0,0,0,0,start
KNN,99,0.71,0.0,0.14,0.84,1184.95,0,0.0,1,0,0,0,0,0,start
KNN,100,0.6,80.58,0.11,81.29,12.3,0,0.0,1,0,0,0,0,0,start
KNN,101,0.79,0.0,0.15,0.94,1069.24,0,0.0,1,0,0,0,0,0,start
KNN,102,0.68,0.0,0.14,0.83,1211.87,0,0.0,1,0,0,0,0,0,start
KNN,103,0.66,0.0,0.14,0.8,1242.82,0,0.0,1,0,0,0,0,0,start
KNN,104,0.64,77.76,0.11,78.5,12.74,0,0.0,1,0,0,0,0,0,start
